t,x,y,z
8,3,3,-0.0279862
8,3,4,-0.022162
8,3,5,-0.0175498
8,3,6,-0.0138975
8,3,7,-0.0110053
8,3,8,-0.00871499
8,3,9,-0.00690131
8,4,0,-0.303865
8,4,1,-0.240628
8,4,2,-0.190551
8,4,3,-0.150895
8,4,4,-0.119492
8,4,5,-0.0946247
8,4,6,-0.0749323
8,4,7,-0.0593381
8,4,8,-0.0469892
8,4,9,-0.0372103
8,5,0,-0.224683
8,5,1,-0.177924
8,5,2,-0.140896
8,5,3,-0.111574
8,5,4,-0.0883543
8,5,5,-0.0699669
8,5,6,-0.055406
8,5,7,-0.0438755
8,5,8,-0.0347445
8,5,9,-0.0275138
8,6,0,-0.00171455
8,6,1,-0.00135774
8,6,2,-0.00107518
8,6,3,-0.000851421
8,6,4,-0.000674231
8,6,5,-0.000533917
8,6,6,-0.000422803
8,6,7,-0.000334813
8,6,8,-0.000265135
8,6,9,-0.000209958
8,7,0,0.139429
8,7,1,0.110412
8,7,2,0.0874343
8,7,3,0.0692383
8,7,4,0.0548291
8,7,5,0.0434186
8,7,6,0.0343827
8,7,7,0.0272273
8,7,8,0.021561
8,7,9,0.017074
8,8,0,0.120387
8,8,1,0.0953333
8,8,2,0.0754935
8,8,3,0.0597825
8,8,4,0.0473411
8,8,5,0.0374889
8,8,6,0.0296871
8,8,7,0.0235089
8,8,8,0.0186165
8,8,9,0.0147422
8,9,0,0.0155833
8,9,1,0.0123403
8,9,2,0.00977214
8,9,3,0.00773845
8,9,4,0.006128
8,9,5,0.0048527
8,9,6,0.0038428
8,9,7,0.00304308
8,9,8,0.00240978
8,9,9,0.00190828
9,0,0,-0.425903
9,0,1,-0.337268
9,0,2,-0.267079
9,0,3,-0.211497
9,0,4,-0.167482
9,0,5,-0.132628
9,0,6,-0.105026
9,0,7,-0.0831693
9,0,8,-0.0658609
9,0,9,-0.0521546
9,1,0,0.174281
9,1,1,0.138011
9,1,2,0.109289
9,1,3,0.0865452
9,1,4,0.0685342
9,1,5,0.0542715
9,1,6,0.0429771
9,1,7,0.0340331
9,1,8,0.0269504
9,1,9,0.0213418
9,2,0,0.416215
9,2,1,0.329596
9,2,2,0.261004
9,2,3,0.206686
9,2,4,0.163672
9,2,5,0.129611
9,2,6,0.102637
9,2,7,0.0812774
9,2,8,0.0643627
9,2,9,0.0509681
9,3,0,0.246873
9,3,1,0.195496
9,3,2,0.154812
9,3,3,0.122594
9,3,4,0.0970807
9,3,5,0.0768772
9,3,6,0.0608782
9,3,7,0.0482088
9,3,8,0.0381761
9,3,9,0.0302312
9,4,0,-0.0497492
9,4,1,-0.0393958
9,4,2,-0.0311972
9,4,3,-0.0247047
9,4,4,-0.0195634
9,4,5,-0.0154921
9,4,6,-0.012268
9,4,7,-0.0097149
9,4,8,-0.00769313
9,4,9,-0.00609211
9,5,0,-0.197383
9,5,1,-0.156306
9,5,2,-0.123777
9,5,3,-0.0980175
9,5,4,-0.077619
9,5,5,-0.0614657
9,5,6,-0.048674
9,5,7,-0.0385445
9,5,8,-0.030523
9,5,9,-0.0241708
9,6,0,-0.137707
9,6,1,-0.109049
9,6,2,-0.0863547
9,6,3,-0.0683834
9,6,4,-0.0541521
9,6,5,-0.0428825
9,6,6,-0.0339582
9,6,7,-0.0268911
9,6,8,-0.0212948
9,6,9,-0.0168631
9,7,0,0.00593788
9,7,1,0.00470215
9,7,2,0.00372358
9,7,3,0.00294867
9,7,4,0.00233502
