t,x,y,z
2,3.33333,2.22222,-0.375728
2,3.33333,2.77778,-0.36341
2,3.33333,3.33333,-0.351496
2,3.33333,3.88889,-0.339973
2,3.33333,4.44444,-0.328827
2,3.33333,5,-0.318047
2,3.88889,0,-0.466702
2,3.88889,0.555556,-0.451402
2,3.88889,1.11111,-0.436603
2,3.88889,1.66667,-0.42229
2,3.88889,2.22222,-0.408445
2,3.88889,2.77778,-0.395055
2,3.88889,3.33333,-0.382104
2,3.88889,3.88889,-0.369577
2,3.88889,4.44444,-0.357461
2,3.88889,5,-0.345742
2,4.44444,0,-0.413466
2,4.44444,0.555556,-0.399911
2,4.44444,1.11111,-0.3868
2,4.44444,1.66667,-0.374119
2,4.44444,2.22222,-0.361854
2,4.44444,2.77778,-0.349991
2,4.44444,3.33333,-0.338517
2,4.44444,3.88889,-0.327419
2,4.44444,4.44444,-0.316685
2,4.44444,5,-0.306303
2,5,0,-0.285516
2,5,0.555556,-0.276155
2,5,1.11111,-0.267102
2,5,1.66667,-0.258345
2,5,2.22222,-0.249876
2,5,2.77778,-0.241684
2,5,3.33333,-0.23376
2,5,3.88889,-0.226097
2,5,4.44444,-0.218684
2,5,5,-0.211515
3,0,0,0.212852
3,0,0.555556,0.205874
3,0,1.11111,0.199124
3,0,1.66667,0.192596
3,0,2.22222,0.186282
3,0,2.77778,0.180175
3,0,3.33333,0.174268
3,0,3.88889,0.168555
3,0,4.44444,0.163029
3,0,5,0.157684
3,0.555556,0,0.185873
3,0.555556,0.555556,0.179779
3,0.555556,1.11111,0.173885
3,0.555556,1.66667,0.168185
3,0.555556,2.22222,0.162671
3,0.555556,2.77778,0.157338
3,0.555556,3.33333,0.15218
3,0.555556,3.88889,0.147191
3,0.555556,4.44444,0.142365
3,0.555556,5,0.137698
3,1.11111,0,0.125503
3,1.11111,0.555556,0.121389
3,1.11111,1.11111,0.117409
3,1.11111,1.66667,0.11356
3,1.11111,2.22222,0.109837
3,1.11111,2.77778,0.106236
3,1.11111,3.33333,0.102753
3,1.11111,3.88889,0.0993846
3,1.11111,4.44444,0.0961264
3,1.11111,5,0.092975
3,1.66667,0,0.0453059
3,1.66667,0.555556,0.0438206
3,1.66667,1.11111,0.042384
3,1.66667,1.66667,0.0409944
3,1.66667,2.22222,0.0396505
3,1.66667,2.77778,0.0383506
3,1.66667,3.33333,0.0370933
3,1.66667,3.88889,0.0358772
3,1.66667,4.44444,0.0347011
3,1.66667,5,0.0335634
3,2.22222,0,-0.0382822
3,2.22222,0.555556,-0.0370272
3,2.22222,1.11111,-0.0358133
3,2.22222,1.66667,-0.0346392
3,2.22222,2.22222,-0.0335036
3,2.22222,2.77778,-0.0324052
3,2.22222,3.33333,-0.0313428
3,2.22222,3.88889,-0.0303153
3,2.22222,4.44444,-0.0293215
3,2.22222,5,-0.0283602
3,2.77778,0,-0.109244
3,2.77778,0.555556,-0.105663
3,2.77778,1.11111,-0.102198
3,2.77778,1.66667,-0.098848
3,2.77778,2.22222,-0.0956074
3,2.77778,2.77778,-0.092473
3,2.77778,3.33333,-0.0894414
3,2.77778,3.88889,-0.0865091
3,2.77778,4.44444,-0.083673
3,2.77778,5,-0.0809299
3,3.33333,0,-0.154981
3,3.33333,0.555556,-0.149901
3,3.33333,1.11111,-0.144986
3,3.33333,1.66667,-0.140233
3,3.33333,2.22222,-0.135636
3,3.33333,2.77778,-0.131189
3,3.33333,3.33333,-0.126888
3,3.33333,3.88889,-0.122728
3,3.33333,4.44444,-0.118705
3,3.33333,5,-0.114813
3,3.88889,0,-0.168477
3,3.88889,0.555556,-0.162953
3,3.88889,1.11111,-0.157611
3,3.88889,1.66667,-0.152444
3,3.88889,2.22222,-0.147446
3,3.88889,2.77778,-0.142613
3,3.88889,3.33333,-0.137937
3,3.88889,3.88889,-0.133415
3,3.88889,4.44444,-0.129041
3,3.88889,5,-0.124811
3,4.44444,0,-0.149259
3,4.44444,0.555556,-0.144365
3,4.44444,1.11111,-0.139633
3,4.44444,1.66667,-0.135055
3,4.44444,2.22222,-0.130627
3,4.44444,2.77778,-0.126345
3,4.44444,3.33333,-0.122203
3,4.44444,3.88889,-0.118196
3,4.44444,4.44444,-0.114322
3,4.44444,5,-0.110574
3,5,0,-0.103069
3,5,0.555556,-0.0996904
3,5,1.11111,-0.0964222
3,5,1.66667,-0.0932611
3,5,2.22222,-0.0902036
3,5,2.77778,-0.0872464
3,5,3.33333,-0.0843861
3,5,3.88889,-0.0816196
3,5,4.44444,-0.0789438
3,5,5,-0.0763557
4,0,0,-0.179854
4,0,0.555556,-0.173958
4,0,1.11111,-0.168255
4,0,1.66667,-0.162739
4,0,2.22222,-0.157403
4,0,2.77778,-0.152243
4,0,3.33333,-0.147252
4,0,3.88889,-0.142425
4,0,4.44444,-0.137755
4,0,5,-0.133239
4,0.555556,0,-0.157058
4,0.555556,0.555556,-0.151909
4,0.555556,1.11111,-0.146929
4,0.555556,1.66667,-0.142112
4,0.555556,2.22222,-0.137453
4,0.555556,2.77778,-0.132946
4,0.555556,3.33333,-0.128588
4,0.555556,3.88889,-0.124372
4,0.555556,4.44444,-0.120295
4,0.555556,5,-0.116351
4,1.11111,0,-0.106047
4,1.11111,0.555556,-0.10257
4,1.11111,1.11111,-0.0992074
4,1.11111,1.66667,-0.095955
4,1.11111,2.22222,-0.0928093
4,1.11111,2.77778,-0.0897666
4,1.11111,3.33333,-0.0868237
4,1.11111,3.88889,-0.0839773
4,1.11111,4.44444,-0.0812242
4,1.11111,5,-0.0785613
4,1.66667,0,-0.0382822
4,1.66667,0.555556,-0.0370272
4,1.66667,1.11111,-0.0358133
4,1.66667,1.66667,-0.0346392
4,1.66667,2.22222,-0.0335036
4,1.66667,2.77778,-0.0324052
4,1.66667,3.33333,-0.0313428
4,1.66667,3.88889,-0.0303153
4,1.66667,4.44444,-0.0293215
4,1.66667,5,-0.0283602
4,2.22222,0,0.0323475
4,2.22222,0.555556,0.031287
4,2.22222,1.11111,0.0302613
4,2.22222,1.66667,0.0292692
4,2.22222,2.22222,0.0283096
4,2.22222,2.77778,0.0273815
4,2.22222,3.33333,0.0264839
4,2.22222,3.88889,0.0256156
4,2.22222,4.44444,0.0247758
4,2.22222,5,0.0239636
4,2.77778,0,0.0923082
4,2.77778,0.555556,0.089282
4,2.77778,1.11111,0.086355
4,2.77778,1.66667,0.0835239
4,2.77778,2.22222,0.0807857
4,2.77778,2.77778,0.0781372
4,2.77778,3.33333,0.0755756
4,2.77778,3.88889,0.0730979
4,2.77778,4.44444,0.0707015
4,2.77778,5,0.0683836
4,3.33333,0,0.130955
4,3.33333,0.555556,0.126662
4,3.33333,1.11111,0.122509
4,3.33333,1.66667,0.118493
4,3.33333,2.22222,0.114608
4,3.33333,2.77778,0.110851
4,3.33333,3.33333,0.107217
4,3.33333,3.88889,0.103702
4,3.33333,4.44444,0.100302
4,3.33333,5,0.0970139
4,3.88889,0,0.142358
4,3.88889,0.555556,0.137691
4,3.88889,1.11111,0.133177
4,3.88889,1.66667,0.128811
4,3.88889,2.22222,0.124588
4,3.88889,2.77778,0.120504
4,3.88889,3.33333,0.116553
4,3.88889,3.88889,0.112732
4,3.88889,4.44444,0.109036
4,3.88889,5,0.105462
4,4.44444,0,0.12612
4,4.44444,0.555556,0.121985
4,4.44444,1.11111,0.117986
4,4.44444,1.66667,0.114118
4,4.44444,2.22222,0.110377
4,4.44444,2.77778,0.106758
4,4.44444,3.33333,0.103258
4,4.44444,3.88889,0.0998728
4,4.44444,4.44444,0.0965986
4,4.44444,5,0.0934317
4,5,0,0.0870909
4,5,0.555556,0.0842357
4,5,1.11111,0.0814741
4,5,1.66667,0.0788031
4,5,2.22222,0.0762196
4,5,2.77778,0.0737209
4,5,3.33333,0.071304
4,5,3.88889,0.0689664
4,5,4.44444,0.0667054
4,5,5,0.0645185
5,0,0,-0.51324
5,0,0.555556,-0.496414
5,0,1.11111,-0.480139
5,0,1.66667,-0.464398
5,0,2.22222,-0.449174
5,0,2.77778,-0.434448
5,0,3.33333,-0.420205
5,0,3.88889,-0.406429
5,0,4.44444,-0.393105
5,0,5,-0.380217
5,0.555556,0,-0.448187
5,0.555556,0.555556,-0.433494
5,0.555556,1.11111,-0.419282
5,0.555556,1.66667,-0.405536
5,0.555556,2.22222,-0.392241
5,0.555556,2.77778,-0.379382
5,0.555556,3.33333,-0.366944
5,0.555556,3.88889,-0.354914
5,0.555556,4.44444,-0.343279
5,0.555556,5,-0.332025
5,1.11111,0,-0.30262
5,1.11111,0.555556,-0.292699
5,1.11111,1.11111,-0.283103
5,1.11111,1.66667,-0.273822
5,1.11111,2.22222,-0.264845
5,1.11111,2.77778,-0.256162
5,1.11111,3.33333,-0.247764
5,1.11111,3.88889,-0.239641
5,1.11111,4.44444,-0.231785
5,1.11111,5,-0.224186
5,1.66667,0,-0.109244
5,1.66667,0.555556,-0.105663
5,1.66667,1.11111,-0.102198
5,1.66667,1.66667,-0.098848
5,1.66667,2.22222,-0.0956074
5,1.66667,2.77778,-0.092473
5,1.66667,3.33333,-0.0894414
5,1.66667,3.88889,-0.0865091
5,1.66667,4.44444,-0.083673
5,1.66667,5,-0.0809299
5,2.22222,0,0.0923082
5,2.22222,0.555556,0.089282
5,2.22222,1.11111,0.086355
5,2.22222,1.66667,0.0835239
5,2.22222,2.22222,0.0807857
5,2.22222,2.77778,0.0781372
5,2.22222,3.33333,0.0755756
5,2.22222,3.88889,0.0730979
5,2.22222,4.44444,0.0707015
5,2.22222,5,0.0683836
5,2.77778,0,0.263415
5,2.77778,0.555556,0.254779
5,2.77778,1.11111,0.246426
5,2.77778,1.66667,0.238348
5,2.77778,2.22222,0.230534
5,2.77778,2.77778,0.222976
5,2.77778,3.33333,0.215666
5,2.77778,3.88889,0.208595
5,2.77778,4.44444,0.201757
5,2.77778,5,0.195143
5,3.33333,0,0.373699
5,3.33333,0.555556,0.361448
5,3.33333,1.11111,0.349598
5,3.33333,1.66667,0.338137
5,3.33333,2.22222,0.327052
5,3.33333,2.77778,0.31633
5,3.33333,3.33333,0.305959
5,3.33333,3.88889,0.295929
5,3.33333,4.44444,0.286227
5,3.33333,5,0.276843
5,3.88889,0,0.40624
5,3.88889,0.555556,0.392922
5,3.88889,1.11111,0.380041
5,3.88889,1.66667,0.367581
5,3.88889,2.22222,0.355531
5,3.88889,2.77778,0.343875
5,3.88889,3.33333,0.332601
5,3.88889,3.88889,0.321697
5,3.88889,4.44444,0.311151
5,3.88889,5,0.30095
5,4.44444,0,0.359901
5,4.44444,0.555556,0.348102
5,4.44444,1.11111,0.33669
5,4.44444,1.66667,0.325652
5,4.44444,2.22222,0.314976
5,4.44444,2.77778,0.304649
5,4.44444,3.33333,0.294662
5,4.44444,3.88889,0.285002
5,4.44444,4.44444,0.275658
5,4.44444,5,0.266621
5,5,0,0.248527
5,5,0.555556,0.240379
5,5,1.11111,0.232498
5,5,1.66667,0.224876
5,5,2.22222,0.217504
5,5,2.77778,0.210373
5,5,3.33333,0.203476
5,5,3.88889,0.196806
5,5,4.44444,0.190354
5,5,5,0.184113
6,0,0,-0.728119
6,0,0.555556,-0.704248
6,0,1.11111,-0.68116
6,0,1.66667,-0.658829
6,0,2.22222,-0.63723
6,0,2.77778,-0.616339
6,0,3.33333,-0.596133
6,0,3.88889,-0.57659
6,0,4.44444,-0.557687
6,0,5,-0.539404
6,0.555556,0,-0.63583
6,0.555556,0.555556,-0.614985
6,0.555556,1.11111,-0.594824
6,0.555556,1.66667,-0.575323
6,0.555556,2.22222,-0.556462
6,0.555556,2.77778,-0.538219
6,0.555556,3.33333,-0.520574
6,0.555556,3.88889,-0.503508
6,0.555556,4.44444,-0.487001
6,0.555556,5,-0.471035
6,1.11111,0,-0.429318
6,1.11111,0.555556,-0.415244
6,1.11111,1.11111,-0.40163
6,1.11111,1.66667,-0.388463
6,1.11111,2.22222,-0.375728
6,1.11111,2.77778,-0.36341
6,1.11111,3.33333,-0.351496
6,1.11111,3.88889,-0.339973
6,1.11111,4.44444,-0.328827
6,1.11111,5,-0.318047
6,1.66667,0,-0.154981
6,1.66667,0.555556,-0.149901
6,1.66667,1.11111,-0.144986
6,1.66667,1.66667,-0.140233
6,1.66667,2.22222,-0.135636
6,1.66667,2.77778,-0.131189
6,1.66667,3.33333,-0.126888
6,1.66667,3.88889,-0.122728
6,1.66667,4.44444,-0.118705
6,1.66667,5,-0.114813
6,2.22222,0,0.130955
6,2.22222,0.555556,0.126662
6,2.22222,1.11111,0.122509
6,2.22222,1.66667,0.118493
6,2.22222,2.22222,0.114608
6,2.22222,2.77778,0.110851
6,2.22222,3.33333,0.107217
6,2.22222,3.88889,0.103702
6,2.22222,4.44444,0.100302
6,2.22222,5,0.0970139
6,2.77778,0,0.373699
6,2.77778,0.555556,0.361448
6,2.77778,1.11111,0.349598
6,2.77778,1.66667,0.338137
6,2.77778,2.22222,0.327052
6,2.77778,2.77778,0.31633
6,2.77778,3.33333,0.305959
6,2.77778,3.88889,0.295929
6,2.77778,4.44444,0.286227
6,2.77778,5,0.276843
6,3.33333,0,0.530157
6,3.33333,0.555556,0.512777
6,3.33333,1.11111,0.495966
6,3.33333,1.66667,0.479706
6,3.33333,2.22222,0.46398
6,3.33333,2.77778,0.448768
6,3.33333,3.33333,0.434056
6,3.33333,3.88889,0.419826
6,3.33333,4.44444,0.406062
6,3.33333,5,0.39275
6,3.88889,0,0.576322
6,3.88889,0.555556,0.557428
6,3.88889,1.11111,0.539153
6,3.88889,1.66667,0.521478
6,3.88889,2.22222,0.504382
6,3.88889,2.77778,0.487846
6,3.88889,3.33333,0.471853
6,3.88889,3.88889,0.456383
6,3.88889,4.44444,0.441421
6,3.88889,5,0.42695
6,4.44444,0,0.510581
