t,x,y,z
10,9,1,0.00946161
10,9,2,0.00749255
10,9,3,0.00593327
10,9,4,0.0046985
10,9,5,0.00372069
10,9,6,0.00294638
10,9,7,0.0023332
10,9,8,0.00184764
10,9,9,0.00146313
11,0,0,-0.0477667
11,0,1,-0.0378259
11,0,2,-0.029954
11,0,3,-0.0237202
11,0,4,-0.0187838
11,0,5,-0.0148747
11,0,6,-0.0117791
11,0,7,-0.00932776
11,0,8,-0.00738655
11,0,9,-0.00584934
11,1,0,-0.069605
11,1,1,-0.0551195
11,1,2,-0.0436485
11,1,3,-0.0345648
11,1,4,-0.0273715
11,1,5,-0.0216752
11,1,6,-0.0171644
11,1,7,-0.0135923
11,1,8,-0.0107636
11,1,9,-0.00852358
11,2,0,-0.0296084
11,2,1,-0.0234466
11,2,2,-0.0185671
11,2,3,-0.0147031
11,2,4,-0.0116432
11,2,5,-0.00922015
11,2,6,-0.00730134
11,2,7,-0.00578185
11,2,8,-0.00457859
11,2,9,-0.00362574
11,3,0,0.0183121
11,3,1,0.0145011
11,3,2,0.0114833
