t,x,y,z
9,6,6,1.44333
9,6,7,1.39601
9,6,8,1.35025
9,6,9,1.30598
9,7,0,1.9164
9,7,1,1.85357
9,7,2,1.7928
9,7,3,1.73403
9,7,4,1.67718
9,7,5,1.6222
9,7,6,1.56901
9,7,7,1.51757
9,7,8,1.46782
9,7,9,1.4197
9,8,0,1.6978
9,8,1,1.64213
9,8,2,1.5883
9,8,3,1.53623
9,8,4,1.48587
9,8,5,1.43715
9,8,6,1.39004
9,8,7,1.34447
9,8,8,1.30039
9,8,9,1.25776
9,9,0,1.1724
9,9,1,1.13396
9,9,2,1.09679
9,9,3,1.06083
9,9,4,1.02605
9,9,5,0.992414
9,9,6,0.959879
9,9,7,0.92841
9,9,8,0.897973
9,9,9,0.868534
